image_id,clip_name,labels,labels_pred,accurate_tf
data/train_images_tiny/clip_001925/00060.jpg,clip_001925,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]",True
data/train_images_tiny/clip_001925/00000.jpg,clip_001925,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]",True
data/train_images_tiny/clip_001940/00060.jpg,clip_001940,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001940/00000.jpg,clip_001940,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001944/00000.jpg,clip_001944,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001944/00060.jpg,clip_001944,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001947/00060.jpg,clip_001947,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001947/00000.jpg,clip_001947,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001948/00060.jpg,clip_001948,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001948/00000.jpg,clip_001948,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001953/00000.jpg,clip_001953,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001953/00060.jpg,clip_001953,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001954/00000.jpg,clip_001954,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001954/00060.jpg,clip_001954,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001959/00000.jpg,clip_001959,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001959/00060.jpg,clip_001959,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001963/00000.jpg,clip_001963,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001963/00060.jpg,clip_001963,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_001966/00000.jpg,clip_001966,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001966/00060.jpg,clip_001966,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001982/00000.jpg,clip_001982,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001982/00060.jpg,clip_001982,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001984/00000.jpg,clip_001984,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001984/00060.jpg,clip_001984,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001986/00000.jpg,clip_001986,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001986/00060.jpg,clip_001986,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001988/00000.jpg,clip_001988,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001988/00060.jpg,clip_001988,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001995/00000.jpg,clip_001995,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001995/00060.jpg,clip_001995,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001996/00060.jpg,clip_001996,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001996/00000.jpg,clip_001996,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001997/00000.jpg,clip_001997,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_001997/00060.jpg,clip_001997,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002005/00060.jpg,clip_002005,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002005/00000.jpg,clip_002005,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002008/00060.jpg,clip_002008,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002008/00000.jpg,clip_002008,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002011/00060.jpg,clip_002011,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002011/00000.jpg,clip_002011,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002015/00000.jpg,clip_002015,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002015/00060.jpg,clip_002015,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002016/00060.jpg,clip_002016,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002016/00000.jpg,clip_002016,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002027/00000.jpg,clip_002027,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002027/00060.jpg,clip_002027,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002040/00060.jpg,clip_002040,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002040/00000.jpg,clip_002040,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002047/00060.jpg,clip_002047,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002047/00000.jpg,clip_002047,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002053/00000.jpg,clip_002053,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002053/00060.jpg,clip_002053,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002055/00060.jpg,clip_002055,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002055/00000.jpg,clip_002055,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002058/00060.jpg,clip_002058,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002058/00000.jpg,clip_002058,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002060/00000.jpg,clip_002060,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002060/00060.jpg,clip_002060,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002074/00060.jpg,clip_002074,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002074/00000.jpg,clip_002074,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002077/00000.jpg,clip_002077,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002077/00060.jpg,clip_002077,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002079/00000.jpg,clip_002079,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002079/00060.jpg,clip_002079,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002081/00000.jpg,clip_002081,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002081/00060.jpg,clip_002081,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002085/00000.jpg,clip_002085,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002085/00060.jpg,clip_002085,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002086/00000.jpg,clip_002086,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002086/00060.jpg,clip_002086,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002095/00060.jpg,clip_002095,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002095/00000.jpg,clip_002095,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002110/00000.jpg,clip_002110,"[cadiere forceps, bipolar forceps, nan, clip applier]","[cadiere forceps, bipolar forceps, nan, clip applier]",True
data/train_images_tiny/clip_002110/00060.jpg,clip_002110,"[cadiere forceps, bipolar forceps, nan, clip applier]","[cadiere forceps, bipolar forceps, nan, clip applier]",True
data/train_images_tiny/clip_002113/00000.jpg,clip_002113,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002113/00060.jpg,clip_002113,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002117/00000.jpg,clip_002117,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002117/00060.jpg,clip_002117,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002124/00000.jpg,clip_002124,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002124/00060.jpg,clip_002124,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002134/00060.jpg,clip_002134,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002134/00000.jpg,clip_002134,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002135/00060.jpg,clip_002135,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002135/00000.jpg,clip_002135,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002154/00000.jpg,clip_002154,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002154/00060.jpg,clip_002154,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002157/00060.jpg,clip_002157,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002157/00000.jpg,clip_002157,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002162/00000.jpg,clip_002162,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002162/00060.jpg,clip_002162,"[force bipolar, nan, monopolar curved scissors, cadiere forceps]","[force bipolar, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002166/00060.jpg,clip_002166,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002166/00000.jpg,clip_002166,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002167/00000.jpg,clip_002167,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002167/00060.jpg,clip_002167,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002169/00000.jpg,clip_002169,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002169/00060.jpg,clip_002169,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002171/00000.jpg,clip_002171,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002171/00060.jpg,clip_002171,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002174/00060.jpg,clip_002174,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002174/00000.jpg,clip_002174,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002176/00000.jpg,clip_002176,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002176/00060.jpg,clip_002176,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002185/00000.jpg,clip_002185,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002185/00060.jpg,clip_002185,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002193/00060.jpg,clip_002193,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002193/00000.jpg,clip_002193,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","[bipolar forceps, nan, monopolar curved scissors, grasping retractor]",True
data/train_images_tiny/clip_002198/00060.jpg,clip_002198,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002198/00000.jpg,clip_002198,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002207/00000.jpg,clip_002207,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002207/00060.jpg,clip_002207,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002212/00060.jpg,clip_002212,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002212/00000.jpg,clip_002212,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002216/00000.jpg,clip_002216,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002216/00060.jpg,clip_002216,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002220/00000.jpg,clip_002220,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002220/00060.jpg,clip_002220,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002222/00000.jpg,clip_002222,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002222/00060.jpg,clip_002222,"[needle driver, nan, needle driver, grasping retractor]","[needle driver, nan, needle driver, grasping retractor]",True
data/train_images_tiny/clip_002231/00000.jpg,clip_002231,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002231/00060.jpg,clip_002231,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002236/00060.jpg,clip_002236,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]",True
data/train_images_tiny/clip_002236/00000.jpg,clip_002236,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]",True
data/train_images_tiny/clip_002241/00000.jpg,clip_002241,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]",True
data/train_images_tiny/clip_002241/00060.jpg,clip_002241,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]",True
data/train_images_tiny/clip_002249/00060.jpg,clip_002249,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]",True
data/train_images_tiny/clip_002249/00000.jpg,clip_002249,"[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]","[cadiere forceps, bipolar forceps, nan, monopolar curved scissors]",True
data/train_images_tiny/clip_002257/00000.jpg,clip_002257,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002257/00060.jpg,clip_002257,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002262/00060.jpg,clip_002262,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002262/00000.jpg,clip_002262,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002264/00000.jpg,clip_002264,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002264/00060.jpg,clip_002264,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002265/00000.jpg,clip_002265,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002265/00060.jpg,clip_002265,"[needle driver, nan, needle driver, cadiere forceps]","[needle driver, nan, needle driver, cadiere forceps]",True
data/train_images_tiny/clip_002269/00000.jpg,clip_002269,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002269/00060.jpg,clip_002269,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002270/00000.jpg,clip_002270,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002270/00060.jpg,clip_002270,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002271/00060.jpg,clip_002271,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002271/00000.jpg,clip_002271,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002272/00060.jpg,clip_002272,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002272/00000.jpg,clip_002272,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002276/00000.jpg,clip_002276,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002276/00060.jpg,clip_002276,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002279/00000.jpg,clip_002279,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002279/00060.jpg,clip_002279,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002283/00000.jpg,clip_002283,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002283/00060.jpg,clip_002283,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002285/00000.jpg,clip_002285,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002285/00060.jpg,clip_002285,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002290/00000.jpg,clip_002290,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002290/00060.jpg,clip_002290,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002294/00000.jpg,clip_002294,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002294/00060.jpg,clip_002294,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002295/00000.jpg,clip_002295,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002295/00060.jpg,clip_002295,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002301/00060.jpg,clip_002301,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002301/00000.jpg,clip_002301,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002307/00000.jpg,clip_002307,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002307/00060.jpg,clip_002307,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002308/00000.jpg,clip_002308,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002308/00060.jpg,clip_002308,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
data/train_images_tiny/clip_002310/00000.jpg,clip_002310,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]","[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]",True
